waspbust_id,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,year,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
4430,7/22/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,12,20,"5,147,387,588","4,790,301,478",CERRADA - ELIMINADO,7/23/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,7,2018,2688,JUL,2018,Amorebieta,C079_Amorebieta_2018_JUL,C079_Amorebieta_2018_JUL,0,80.9,1.282,0.363,0.191599588,16,11,88.6,11.2,35.9,12.55269581,21,29.6,25.6,17,11.46653263,74.07628703,40.26260635
4431,2/8/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,6,30,"5,143,166,939","4,792,852,471",CERRADA - ELIMINADO,5/8/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,2,2018,643,FEB,2018,Amorebieta,C079_Amorebieta_2018_FEB,C079_Amorebieta_2018_FEB,7,99,2.049,0.963,0.227761297,20,20,292.3,1.9,36.6,12.58418687,5.5,21.1,9.3,2.3,11.43055274,79.5818225,40.1424809
4432,8/22/2019 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,25,"5,138,335,902","4,792,030,692",CERRADA - ELIMINADO,8/27/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,8,2018,3097,AGO,2018,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0,79.9,0.509,0.358,0.210560274,12,9,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
4433,8/14/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,6,30,"5,133,333,931","4,791,302,203",CERRADA - ELIMINADO,8/19/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,8,2018,3097,AGO,2018,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0,79.9,0.509,0.358,0.210560274,12,9,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
4434,8/20/2019 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,25,"5,141,068,802","4,791,346,479",CERRADA - ELIMINADO,8/29/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,8,2018,3097,AGO,2018,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0,79.9,0.509,0.358,0.210560274,12,9,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
4435,2/9/2019 0:00,Lezama,AVISPA ASIÁTICA,,10,30,"5,138,789,844","4,791,242,298",CERRADA - ELIMINADO,2/9/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,2,2018,643,FEB,2018,Amorebieta,C079_Amorebieta_2018_FEB,C079_Amorebieta_2018_FEB,7,99,2.049,0.963,0.227761297,20,20,292.3,1.9,36.6,12.58418687,5.5,21.1,9.3,2.3,11.43055274,79.5818225,40.1424809
4436,10/9/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,12,30,"5,129,962,108","4,791,235,254",CERRADA - ELIMINADO,9/13/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,10,2018,3915,OCT,2018,Amorebieta,C079_Amorebieta_2018_OCT,C079_Amorebieta_2018_OCT,0,81,1.159,0.35,0.201180763,13,10,195,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893
4437,11/9/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,6,40,"5,143,159,155","4,791,028,421",CERRADA - ELIMINADO,12/9/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2018,4324,NOV,2018,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0,77,0.925,0.434,0.19937045,21,15,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
4438,9/23/2019 0:00,Lezama,AVISPA ASIÁTICA,,5,15,"5,138,959,728","4,793,283,009",CERRADA - ELIMINADO,9/24/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,9,2018,3506,SET,2018,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0,78.8,0.391,0.27,0.205835752,8,3,10.2,1,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.1998918
4439,9/24/2019 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,30,"513,918,493","4,793,261,032",CERRADA - ELIMINADO,9/24/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,9,2018,3506,SET,2018,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0,78.8,0.391,0.27,0.205835752,8,3,10.2,1,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.1998918
4440,1/10/2019 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,9,30,"5,146,809,866","4,790,168,782",CERRADA - ELIMINADO,4/10/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,1,2018,234,ENE,2018,Amorebieta,C079_Amorebieta_2018_ENE,C079_Amorebieta_2018_ENE,1,95.3,3.564,0.866,0.19953867,23,19,321.6,2.8,60.9,12.53677404,8.4,19.4,12.7,5.2,11.59914021,77.44822178,40.20355391
4441,10/21/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,15,40,"5,133,937,421","4,790,477,063",CERRADA - ELIMINADO,10/24/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,10,2018,3915,OCT,2018,Amorebieta,C079_Amorebieta_2018_OCT,C079_Amorebieta_2018_OCT,0,81,1.159,0.35,0.201180763,13,10,195,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893
4442,4/11/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,20,40,"5,146,618,666","4,790,789,119",CERRADA - ELIMINADO,4/11/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,4,2018,1461,ABR,2018,Amorebieta,C079_Amorebieta_2018_ABR,C079_Amorebieta_2018_ABR,0,71.2,3.087,0.643,0.222463609,18,14,187.1,3.5,75.8,12.4849162,13.6,29.2,18.7,9,10.34663067,73.37323469,40.10433805
4443,11/26/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,12,50,"5,136,270,555","4,790,729,339",CERRADA - ELIMINADO,4/12/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2018,4324,NOV,2018,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0,77,0.925,0.434,0.19937045,21,15,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
4444,11/27/2019 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,5,"5,128,964,099","4,792,203,884",CERRADA - ELIMINADO,11/28/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2018,4324,NOV,2018,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0,77,0.925,0.434,0.19937045,21,15,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
4445,11/28/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,5,60,,,CERRADA - ELIMINADO,11/28/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2018,4324,NOV,2018,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0,77,0.925,0.434,0.19937045,21,15,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
4446,5/12/2019 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,12,20,"5,137,542,005","4,793,073,157",CERRADA - ELIMINADO,5/12/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,5,2018,1870,MAY,2018,Amorebieta,C079_Amorebieta_2018_MAY,C079_Amorebieta_2018_MAY,0,78.8,0.85,0.462,0.219973964,16,11,64.4,1.8,17.3,12.532327,13.9,25.5,18.8,9.6,11.11888342,75.11496607,40.15365378
4447,12/18/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,15,40,"5,133,364,195","4,792,669,491",CERRADA - ELIMINADO,12/20/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,12,2017,4629,DIC,2017,Amorebieta,C079_Amorebieta_2017_DIC,C079_Amorebieta_2017_DIC,2,91.6,1.991,0.812,0.217283498,23,22,327.2,3.2,47.1,12.53649097,7.5,19.6,12,4.2,11.01167656,75.79830384,40.1634447
4448,10/12/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,2,5,"5,135,857,252","4,792,517,839",CERRADA - ELIMINADO,11/12/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
4449,5/12/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,1,1,"5,149,117,688","4,790,746,531",CERRADA - ELIMINADO,5/12/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,5,2017,1766,MAY,2017,Amorebieta,C079_Amorebieta_2017_MAY,C079_Amorebieta_2017_MAY,0,71.8,0.972,0.333,0.175348777,12,9,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
4450,11/21/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,4,12,"5,143,749,744","4,791,492,639",CERRADA - ELIMINADO,5/12/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4451,11/21/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,2,10,"5,140,151,039",4791921,CERRADA - ELIMINADO,11/27/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4452,11/20/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,2,10,"5,132,650,918","4,790,350,357",CERRADA - ELIMINADO,11/20/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4453,11/20/2018 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,30,"5,131,873,437","4,790,362,682",CERRADA - ELIMINADO,11/20/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4454,11/19/2018 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,1,"5,153,852,148","4,792,668,432",CERRADA - ELIMINADO,11/20/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4455,11/19/2018 0:00,Lezama,AVISPA ASIÁTICA,,5,10,"5,153,790,971","4,792,598,714",CERRADA - ELIMINADO,11/20/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4456,5/11/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,2,10,"5,149,063,099","4,791,230,851",CERRADA - ELIMINADO,5/11/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,5,2017,1766,MAY,2017,Amorebieta,C079_Amorebieta_2017_MAY,C079_Amorebieta_2017_MAY,0,71.8,0.972,0.333,0.175348777,12,9,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
4457,10/15/2018 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,50,"5,139,932,153","4,791,732,815",CERRADA - ELIMINADO,10/16/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
4458,10/15/2018 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,20,"5,137,706,231","4,792,067,115",CERRADA - ELIMINADO,10/16/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
4459,10/15/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,2,30,"5,128,524,612","4,792,538,335",CERRADA - ELIMINADO,10/16/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
4460,9/17/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,2,10,"5,138,793,878","4,792,718,476",CERRADA - ELIMINADO,9/17/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,9,2017,3402,SET,2017,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0,85.3,0.724,0.334,0.196990724,19,13,115.1,3.3,29.4,12.55258898,16.6,32.3,22,12.1,11.65164552,76.22531558,40.21253525
4461,8/28/2018 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,30,,,CERRADA - ELIMINADO,8/28/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,8,2017,2993,AGO,2017,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0,81.1,0.44,0.265,0.199910131,13,10,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.4422276,75.04279021,40.27864096
4462,11/9/2018 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,20,"5,133,998,719","4,791,201,656",CERRADA - NO ELIMINABLE,12/9/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4463,11/9/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,1,20,"5,127,379,538","4,791,188,219",CERRADA - ELIMINADO,12/9/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4464,8/31/2018 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,6,50,"5,131,907,824","4792845,54",CERRADA - ELIMINADO,8/31/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,8,2017,2993,AGO,2017,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0,81.1,0.44,0.265,0.199910131,13,10,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.4422276,75.04279021,40.27864096
4465,8/28/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,12,10,,,CERRADA - ELIMINADO,8/28/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,8,2017,2993,AGO,2017,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0,81.1,0.44,0.265,0.199910131,13,10,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.4422276,75.04279021,40.27864096
4466,8/27/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,5,50,"513,555,205","4,790,912,242",CERRADA - ELIMINADO,8/28/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,8,2017,2993,AGO,2017,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0,81.1,0.44,0.265,0.199910131,13,10,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.4422276,75.04279021,40.27864096
4467,4/6/2019 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,6,10,"5,131,625,988","4,791,280,036",CERRADA - ELIMINADO,6/6/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,4,2018,1461,ABR,2018,Amorebieta,C079_Amorebieta_2018_ABR,C079_Amorebieta_2018_ABR,0,71.2,3.087,0.643,0.222463609,18,14,187.1,3.5,75.8,12.4849162,13.6,29.2,18.7,9,10.34663067,73.37323469,40.10433805
4468,6/14/2019 0:00,Lezama,AVISPA COMÚN,CONSTRUCCIÓN,1,10,"5,149,602,584","4,790,819,091",CERRADA - ELIMINADO,6/15/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,6,2018,2279,JUN,2018,Amorebieta,C079_Amorebieta_2018_JUN,C079_Amorebieta_2018_JUN,0,81,2.077,0.438,0.208244135,20,13,58.9,2.3,7.5,12.52039888,18,30.8,22.7,13.7,11.04801872,74.74371139,40.18354041
4469,3/7/2019 0:00,Lezama,ABEJA,CONSTRUCCIÓN,8,1,"5,145,423,438","4,789,100,436",CERRADA - ELIMINADO,3/7/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,3,2018,1052,MAR,2018,Amorebieta,C079_Amorebieta_2018_MAR,C079_Amorebieta_2018_MAR,0,94.1,1.212,0.64,0.222283172,23,19,157.7,1.9,21.5,12.53919888,10.2,19.8,14.5,6,11.87271778,76.39564563,40.28193506
4470,12/7/2019 0:00,Lezama,ABEJA,CONSTRUCCIÓN,1,1,"5,132,987,594","4,791,612,779",CERRADA - ELIMINADO,12/7/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,12,2018,4733,DIC,2018,Amorebieta,C079_Amorebieta_2018_DIC,C079_Amorebieta_2018_DIC,1,84.8,0.847,0.372,0.190800457,12,7,42.2,1.9,15.4,12.59553939,9,20,14.6,4.6,11.34489513,75.83500752,40.07278906
4471,3/9/2019 0:00,Lezama,AVISPA COMÚN,CONSTRUCCIÓN,12,1,"5,136,544,612","4,790,366,203",CERRADA - ELIMINADO,3/9/2019 0:00,48081,0,34,0,132,0,1,0,0,C079,3,2018,1052,MAR,2018,Amorebieta,C079_Amorebieta_2018_MAR,C079_Amorebieta_2018_MAR,0,94.1,1.212,0.64,0.222283172,23,19,157.7,1.9,21.5,12.53919888,10.2,19.8,14.5,6,11.87271778,76.39564563,40.28193506
4472,11/19/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,4,6,"5,133,578,757","4,791,230,455",CERRADA - ELIMINADO,11/19/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4473,7/11/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,0,15,"5,146,028,864","4,790,747,457",CERRADA - NO ELIMINABLE,7/11/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,7,2017,2584,JUL,2017,Amorebieta,C079_Amorebieta_2017_JUL,C079_Amorebieta_2017_JUL,0,80,0.663,0.299,0.199060387,14,7,70.4,3.1,26.8,12.55381054,19.7,37.3,25,15.3,11.39887132,75.07508418,40.26126376
4474,6/11/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,3,5,"5,134,326,396","4,791,402,146",CERRADA - ELIMINADO,6/11/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,6,2017,2175,JUN,2017,Amorebieta,C079_Amorebieta_2017_JUN,C079_Amorebieta_2017_JUN,0,79.4,0.467,0.298,0.205037061,16,9,73.9,5.5,18.6,12.52481759,19.2,38.4,24.6,14.9,11.4156809,74.42665041,40.20359792
4475,5/11/2018 0:00,Lezama,AVISPA ASIÁTICA,,20,20,"5,132,154,139","4,792,630,667",CERRADA - ELIMINADO,5/11/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,5,2017,1766,MAY,2017,Amorebieta,C079_Amorebieta_2017_MAY,C079_Amorebieta_2017_MAY,0,71.8,0.972,0.333,0.175348777,12,9,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
4476,10/31/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,1,15,"5,134,274,788","4,791,384,582",CERRADA - ELIMINADO,1/11/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
4477,10/24/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,1,50,"5,134,651,243","4,791,399,572",CERRADA - ELIMINADO,10/25/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
4478,10/10/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,1,30,"5,134,470,383","4,791,378,479",CERRADA - NO ELIMINABLE,10/16/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
4479,9/28/2018 0:00,Lezama,AVISPA ASIÁTICA,,15,40,"5,138,788,469","4,791,505,624",CERRADA - ELIMINADO,9/10/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,9,2017,3402,SET,2017,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0,85.3,0.724,0.334,0.196990724,19,13,115.1,3.3,29.4,12.55258898,16.6,32.3,22,12.1,11.65164552,76.22531558,40.21253525
4480,9/19/2018 0:00,Lezama,AVISPA COMÚN,CONSTRUCCIÓN,5,15,"5,131,741,913","4,792,881,805",CERRADA - ELIMINADO,9/19/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,9,2017,3402,SET,2017,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0,85.3,0.724,0.334,0.196990724,19,13,115.1,3.3,29.4,12.55258898,16.6,32.3,22,12.1,11.65164552,76.22531558,40.21253525
4481,11/9/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,25,40,"5,138,932,136","4790799,53",CERRADA - ELIMINADO,11/9/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
4651,10/20/2018 15:31,Loiu,,,,,"506988,74","4796558,15",CERRADA - ELIMINADO,,48903,0,15,0,15,0,0,0,0,C042,10,2017,3841,OCT,2017,Punta Galea,C042_Punta Galea_2017_OCT,C042_Punta Galea_2017_OCT,0,78.3,0.813775045,0.306401953,0.187142066,11,7,22.8,0.6,6,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9
4482,8/23/2018 0:00,Lezama,AVISPA ASIÁTICA,ARBOLADO,5,30,"5,141,245,161","4,792,560,418",CERRADA - ELIMINADO,8/29/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,8,2017,2993,AGO,2017,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0,81.1,0.44,0.265,0.199910131,13,10,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.4422276,75.04279021,40.27864096
4483,5/9/2018 0:00,Lezama,ABEJA,CONSTRUCCIÓN,1,10,"5,127,950,791","4,792,132,946",CERRADA - ELIMINADO,5/9/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,5,2017,1766,MAY,2017,Amorebieta,C079_Amorebieta_2017_MAY,C079_Amorebieta_2017_MAY,0,71.8,0.972,0.333,0.175348777,12,9,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
4484,4/9/2018 0:00,Lezama,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,60,"5,130,314,736","4791795,52",CERRADA - ELIMINADO,4/9/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,4,2017,1357,ABR,2017,Amorebieta,C079_Amorebieta_2017_ABR,C079_Amorebieta_2017_ABR,0,71.7,0.867,0.396,0.233913165,8,8,78.3,2.1,15.2,12.53482935,11.9,28.3,18.2,6,10.5718614,74.31770264,40.11217369
4485,8/28/2018 0:00,Lezama,AVISPA COMÚN,CONSTRUCCIÓN,2,20,"5,126,543,796","4,792,187,503",CERRADA - ELIMINADO,8/29/2018 0:00,48081,0,34,0,132,0,1,0,0,C079,8,2017,2993,AGO,2017,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0,81.1,0.44,0.265,0.199910131,13,10,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.4422276,75.04279021,40.27864096
