waspbust_id,year_x,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,year_y,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
3680,2018,2018-11-22 00:00:00,Güeñes,Vespa Velutina,Natural Environment,3.0,15.0,"496056,393","4783538,5",Nest Terminated,2018-11-26 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,11,2017,4252.0,NOV,2017.0,Sodupe,C0C3_Sodupe_2017_NOV,C0C3_Sodupe_2017_NOV,1.0,84.7,1.005029375,0.285976973,0.203139746,17.0,15.0,197.3,7.4,31.4,12.68882926,9.6,23.8,15.9,5.4,4.6,45.7,25.7
3681,2018,2018-12-15 00:00:00,Güeñes,Vespa Velutina,Natural Environment,10.0,0.0,"492174,8295","4784352,645",Nest Terminated,2018-12-27 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,12,2017,4661.0,DIC,2017.0,Sodupe,C0C3_Sodupe_2017_DIC,C0C3_Sodupe_2017_DIC,1.0,88.1,1.051321143,0.34495939,0.18795082800000001,23.0,22.0,280.6,2.2,47.0,12.64373636,7.7,21.0,12.6,4.4,5.0,67.7,30.0
3682,2018,2018-11-30 00:00:00,Güeñes,Vespa Velutina,Natural Environment,2.0,4.0,,,Nest Terminated,2018-04-12 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,11,2017,4252.0,NOV,2017.0,Sodupe,C0C3_Sodupe_2017_NOV,C0C3_Sodupe_2017_NOV,1.0,84.7,1.005029375,0.285976973,0.203139746,17.0,15.0,197.3,7.4,31.4,12.68882926,9.6,23.8,15.9,5.4,4.6,45.7,25.7
3683,2018,2018-03-12 00:00:00,Güeñes,Vespa Velutina,Natural Environment,2.0,10.0,"492816,6786","4783758,998",Nest Terminated,2018-04-12 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,3,2017,980.0,MAR,2017.0,Sodupe,C0C3_Sodupe_2017_MAR,C0C3_Sodupe_2017_MAR,1.0,76.3,0.9099317790000001,0.319404902,0.194321697,14.0,10.0,97.0,2.4,37.4,12.60771352,11.3,26.9,17.7,6.0,6.3,52.9,34.2
3684,2018,2018-11-30 00:00:00,Güeñes,Vespa Velutina,Natural Environment,0.0,7.0,,,Nest Terminated,2018-04-12 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,11,2017,4252.0,NOV,2017.0,Sodupe,C0C3_Sodupe_2017_NOV,C0C3_Sodupe_2017_NOV,1.0,84.7,1.005029375,0.285976973,0.203139746,17.0,15.0,197.3,7.4,31.4,12.68882926,9.6,23.8,15.9,5.4,4.6,45.7,25.7
3685,2018,2018-11-26 00:00:00,Güeñes,Vespa Velutina,Natural Environment,2.0,15.0,"494059,7021","4783178,217",Nest Terminated,2018-11-27 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,11,2017,4252.0,NOV,2017.0,Sodupe,C0C3_Sodupe_2017_NOV,C0C3_Sodupe_2017_NOV,1.0,84.7,1.005029375,0.285976973,0.203139746,17.0,15.0,197.3,7.4,31.4,12.68882926,9.6,23.8,15.9,5.4,4.6,45.7,25.7
3686,2018,2018-11-11 00:00:00,Güeñes,Vespa Velutina,,3.0,255.0,"495380,4066","4782825,73",Nest Terminated,2018-11-14 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,11,2017,4252.0,NOV,2017.0,Sodupe,C0C3_Sodupe_2017_NOV,C0C3_Sodupe_2017_NOV,1.0,84.7,1.005029375,0.285976973,0.203139746,17.0,15.0,197.3,7.4,31.4,12.68882926,9.6,23.8,15.9,5.4,4.6,45.7,25.7
3687,2018,2018-06-11 00:00:00,Güeñes,Vespa Velutina,Urban Environment,1.0,40.0,"494912,9558","4784903,148",Nest Terminated,2018-07-11 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,6,2017,2207.0,JUN,2017.0,Sodupe,C0C3_Sodupe_2017_JUN,C0C3_Sodupe_2017_JUN,0.0,78.9,0.8349668,0.334287603,0.191281653,16.0,11.0,68.5,3.3,16.1,12.53548111,19.3,38.8,25.0,15.0,7.1,60.5,33.9
3688,2018,2018-04-11 00:00:00,Güeñes,Vespa Velutina,Urban Environment,12.0,10.0,"496412,6486","4783293,269",Cannot Terminate,2018-05-11 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,4,2017,1389.0,ABR,2017.0,Sodupe,C0C3_Sodupe_2017_ABR,C0C3_Sodupe_2017_ABR,0.0,74.3,0.9067564570000001,0.323692666,0.19883145800000002,9.0,7.0,56.4,1.5,16.3,12.61965628,11.8,29.1,18.7,5.6,7.2,52.9,36.4
3689,2018,2018-01-11 00:00:00,Güeñes,Vespa Velutina,Urban Environment,12.0,30.0,"495971,6179","4783183,716",Cannot Terminate,2018-02-11 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,1,2017,162.0,ENE,2017.0,Sodupe,C0C3_Sodupe_2017_ENE,C0C3_Sodupe_2017_ENE,15.0,82.5,0.95206924,0.34361975899999997,0.200664013,9.0,8.0,233.6,2.8,59.4,12.59980931,5.6,18.8,11.6,1.5,5.1,52.6,29.1
3690,2018,2018-01-11 00:00:00,Güeñes,Vespa Velutina,Natural Environment,2.0,30.0,"494889,8008","4783268,782",Nest Terminated,2018-02-11 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,1,2017,162.0,ENE,2017.0,Sodupe,C0C3_Sodupe_2017_ENE,C0C3_Sodupe_2017_ENE,15.0,82.5,0.95206924,0.34361975899999997,0.200664013,9.0,8.0,233.6,2.8,59.4,12.59980931,5.6,18.8,11.6,1.5,5.1,52.6,29.1
3691,2018,2018-10-30 00:00:00,Güeñes,Vespa Velutina,Natural Environment,10.0,15.0,"492342,0323","4784580,236",Nest Terminated,2018-10-31 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,10,2017,3843.0,OCT,2017.0,Sodupe,C0C3_Sodupe_2017_OCT,C0C3_Sodupe_2017_OCT,0.0,81.1,0.823022002,0.356238221,0.192563123,11.0,4.0,18.6,1.0,8.4,12.58021344,15.7,31.0,22.9,10.7,5.3,51.1,29.2
3692,2018,2018-10-27 00:00:00,Güeñes,Vespa Velutina,Urban Environment,1.0,20.0,"496147,6503","4782961,314",Nest Terminated,2018-10-29 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,10,2017,3843.0,OCT,2017.0,Sodupe,C0C3_Sodupe_2017_OCT,C0C3_Sodupe_2017_OCT,0.0,81.1,0.823022002,0.356238221,0.192563123,11.0,4.0,18.6,1.0,8.4,12.58021344,15.7,31.0,22.9,10.7,5.3,51.1,29.2
3693,2018,2018-10-22 00:00:00,Güeñes,Vespa Velutina,Urban Environment,5.0,12.0,"494912,9558","4784903,148",Nest Terminated,2018-10-24 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,10,2017,3843.0,OCT,2017.0,Sodupe,C0C3_Sodupe_2017_OCT,C0C3_Sodupe_2017_OCT,0.0,81.1,0.823022002,0.356238221,0.192563123,11.0,4.0,18.6,1.0,8.4,12.58021344,15.7,31.0,22.9,10.7,5.3,51.1,29.2
3694,2018,2018-10-21 00:00:00,Güeñes,Vespa Velutina,Natural Environment,4.0,10.0,"494912,9558","4784903,148",Nest Terminated,2018-10-23 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,10,2017,3843.0,OCT,2017.0,Sodupe,C0C3_Sodupe_2017_OCT,C0C3_Sodupe_2017_OCT,0.0,81.1,0.823022002,0.356238221,0.192563123,11.0,4.0,18.6,1.0,8.4,12.58021344,15.7,31.0,22.9,10.7,5.3,51.1,29.2
3695,2018,2018-10-18 00:00:00,Güeñes,Vespa Velutina,Natural Environment,1.0,1.0,"496040,4865","4783302,571",Nest Terminated,2018-10-23 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,10,2017,3843.0,OCT,2017.0,Sodupe,C0C3_Sodupe_2017_OCT,C0C3_Sodupe_2017_OCT,0.0,81.1,0.823022002,0.356238221,0.192563123,11.0,4.0,18.6,1.0,8.4,12.58021344,15.7,31.0,22.9,10.7,5.3,51.1,29.2
3696,2018,2018-10-15 00:00:00,Güeñes,Vespa Velutina,Urban Environment,2.0,20.0,"492210,8943","4784944,709",Nest Terminated,2018-10-16 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,10,2017,3843.0,OCT,2017.0,Sodupe,C0C3_Sodupe_2017_OCT,C0C3_Sodupe_2017_OCT,0.0,81.1,0.823022002,0.356238221,0.192563123,11.0,4.0,18.6,1.0,8.4,12.58021344,15.7,31.0,22.9,10.7,5.3,51.1,29.2
3697,2018,2018-10-10 00:00:00,Güeñes,Vespa Velutina,Urban Environment,10.0,1.0,"494912,9558","4784903,148",Nest Terminated,2018-10-10 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,10,2017,3843.0,OCT,2017.0,Sodupe,C0C3_Sodupe_2017_OCT,C0C3_Sodupe_2017_OCT,0.0,81.1,0.823022002,0.356238221,0.192563123,11.0,4.0,18.6,1.0,8.4,12.58021344,15.7,31.0,22.9,10.7,5.3,51.1,29.2
3698,2018,2018-09-26 00:00:00,Güeñes,Vespa Velutina,Natural Environment,10.0,20.0,,,Nest Terminated,2018-09-26 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3699,2018,2018-09-25 00:00:00,Güeñes,Vespa Velutina,Urban Environment,0.0,20.0,"492816,6786","4783758,998",Nest Terminated,2018-09-26 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3700,2018,2018-09-25 00:00:00,Güeñes,Vespa Velutina,Natural Environment,2.0,1.0,"492816,6786","4783758,998",Cannot Terminate,2018-09-26 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3701,2018,2018-09-18 00:00:00,Güeñes,Vespa Velutina,Urban Environment,20.0,10.0,"496250,9204","4783852,949",Nest Terminated,2018-09-19 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3702,2018,2018-09-18 00:00:00,Güeñes,Vespa Velutina,Urban Environment,3.0,2.0,"496202,4962","4783118,6",Nest Terminated,2018-09-19 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3703,2018,2018-09-18 00:00:00,Güeñes,Vespa Velutina,Urban Environment,2.0,20.0,"496202,4962","4783118,6",Nest Terminated,2018-09-19 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3704,2018,2018-09-17 00:00:00,Güeñes,Vespa Velutina,Urban Environment,1.0,50.0,"498913,1819","4786626,387",Nest Terminated,2018-09-19 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3705,2018,2018-09-17 00:00:00,Güeñes,Vespa Velutina,Urban Environment,1.0,10.0,"492871,1291","4783811,239",Nest Terminated,2018-09-26 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3706,2019,2019-04-07 00:00:00,Güeñes,Common Wasp,Urban Environment,25.0,10.0,"498764,8611","4786764,996",Nest Terminated,2019-04-07 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,4,2018,1493.0,ABR,2018.0,Sodupe,C0C3_Sodupe_2018_ABR,C0C3_Sodupe_2018_ABR,0.0,75.0,0.93218904,0.347564941,0.18615412899999997,17.0,12.0,144.5,4.7,42.0,12.52444552,13.8,30.6,19.6,9.0,6.7,67.0,34.2
3707,2019,2019-08-07 00:00:00,Güeñes,Vespa Velutina,Urban Environment,3.0,1.0,"492260,9773","4784217,691",Nest Terminated,2019-08-07 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,8,2018,3129.0,AGO,2018.0,Sodupe,C0C3_Sodupe_2018_AGO,C0C3_Sodupe_2018_AGO,0.0,80.0,0.767055631,0.337597806,0.187128877,11.0,5.0,24.7,1.8,7.9,12.54321999,20.6,38.9,27.2,15.4,6.2,46.4,31.9
3708,2019,2019-12-09 00:00:00,Güeñes,Vespa Velutina,Urban Environment,4.0,30.0,"497713,0994","4785343,368",Nest Terminated,2019-09-13 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,12,2018,4765.0,DIC,2018.0,Sodupe,C0C3_Sodupe_2018_DIC,C0C3_Sodupe_2018_DIC,1.0,89.6,0.862763635,0.296648487,0.192501964,10.0,6.0,30.2,0.8,12.1,12.77499548,8.9,19.6,15.4,4.3,4.1,50.4,22.2
3709,2019,2019-12-09 00:00:00,Güeñes,Vespa Velutina,Natural Environment,25.0,50.0,"491646,1287","4784401,926",Nest Terminated,2019-09-13 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,12,2018,4765.0,DIC,2018.0,Sodupe,C0C3_Sodupe_2018_DIC,C0C3_Sodupe_2018_DIC,1.0,89.6,0.862763635,0.296648487,0.192501964,10.0,6.0,30.2,0.8,12.1,12.77499548,8.9,19.6,15.4,4.3,4.1,50.4,22.2
3710,2019,2019-09-17 00:00:00,Güeñes,Vespa Velutina,,5.0,1.0,"498631,2658","4786163,078",Cannot Terminate,2019-09-17 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2018,3538.0,SET,2018.0,Sodupe,C0C3_Sodupe_2018_SET,C0C3_Sodupe_2018_SET,0.0,79.4,0.783574855,0.33892895100000003,0.203302265,6.0,3.0,8.3,0.5,4.6,12.58135649,19.6,36.1,27.5,13.9,6.5,54.7,33.8
3711,2019,2019-11-10 00:00:00,Güeñes,Vespa Velutina,Natural Environment,1.0,15.0,"493142,4389","4783722,716",Nest Terminated,2019-11-10 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,11,2018,4356.0,NOV,2018.0,Sodupe,C0C3_Sodupe_2018_NOV,C0C3_Sodupe_2018_NOV,0.0,80.8,0.956539887,0.328341605,0.19520010899999998,18.0,11.0,88.0,1.4,23.3,12.60677218,11.6,23.0,17.2,7.1,6.5,69.8,35.0
3712,2019,2019-07-11 00:00:00,Güeñes,Vespa Velutina,Natural Environment,5.0,50.0,"498867,3577","4786512,183",Cannot Terminate,2019-08-11 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,7,2018,2720.0,JUL,2018.0,Sodupe,C0C3_Sodupe_2018_JUL,C0C3_Sodupe_2018_JUL,0.0,81.6,0.771076077,0.344237897,0.187373861,12.0,8.0,27.7,2.0,11.2,12.53570625,21.2,31.5,26.9,16.8,6.3,49.0,31.8
3713,2018,2018-04-12 00:00:00,Güeñes,Vespa Velutina,Natural Environment,5.0,10.0,"492418,6056","4784342,584",Cannot Terminate,2018-11-12 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,4,2017,1389.0,ABR,2017.0,Sodupe,C0C3_Sodupe_2017_ABR,C0C3_Sodupe_2017_ABR,0.0,74.3,0.9067564570000001,0.323692666,0.19883145800000002,9.0,7.0,56.4,1.5,16.3,12.61965628,11.8,29.1,18.7,5.6,7.2,52.9,36.4
3726,2018,2018-05-09 00:00:00,Güeñes,Vespa Velutina,,5.0,20.0,"495204,3598","4782873,457",Nest Terminated,2018-11-09 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,5,2017,1798.0,MAY,2017.0,Sodupe,C0C3_Sodupe_2017_MAY,C0C3_Sodupe_2017_MAY,0.0,73.4,0.90298062,0.340625585,0.18634619100000002,16.0,8.0,59.4,3.7,18.4,12.50338356,16.8,35.4,23.8,11.1,7.6,49.3,36.0
3714,2018,2018-11-29 00:00:00,Güeñes,Vespa Velutina,Natural Environment,3.0,10.0,"496246,6357","4783911,658",Cannot Terminate,2018-11-30 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,11,2017,4252.0,NOV,2017.0,Sodupe,C0C3_Sodupe_2017_NOV,C0C3_Sodupe_2017_NOV,1.0,84.7,1.005029375,0.285976973,0.203139746,17.0,15.0,197.3,7.4,31.4,12.68882926,9.6,23.8,15.9,5.4,4.6,45.7,25.7
3715,2018,2018-11-14 00:00:00,Güeñes,Vespa Velutina,Natural Environment,1.0,15.0,"492396,6883","4784361,408",Nest Terminated,2018-11-21 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,11,2017,4252.0,NOV,2017.0,Sodupe,C0C3_Sodupe_2017_NOV,C0C3_Sodupe_2017_NOV,1.0,84.7,1.005029375,0.285976973,0.203139746,17.0,15.0,197.3,7.4,31.4,12.68882926,9.6,23.8,15.9,5.4,4.6,45.7,25.7
3716,2018,2018-09-29 00:00:00,Güeñes,Vespa Velutina,Natural Environment,7.0,18.0,"492338,4471","4784385,055",Nest Terminated,2018-11-10 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3717,2018,2018-09-27 00:00:00,Güeñes,Vespa Velutina,Natural Environment,10.0,40.0,"492411,9607","4784357,244",Nest Terminated,2018-09-27 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,9,2017,3434.0,SET,2017.0,Sodupe,C0C3_Sodupe_2017_SET,C0C3_Sodupe_2017_SET,0.0,81.3,0.890457797,0.317154025,0.199039352,17.0,11.0,79.0,5.0,28.3,12.565520699999999,16.8,32.1,23.1,12.3,5.1,41.8,29.0
3718,2018,2018-07-09 00:00:00,Güeñes,Vespa Velutina,Natural Environment,12.0,20.0,"498443,2822","4786932,378",Cannot Terminate,2018-07-09 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,7,2017,2616.0,JUL,2017.0,Sodupe,C0C3_Sodupe_2017_JUL,C0C3_Sodupe_2017_JUL,0.0,78.1,0.769400344,0.329591081,0.192658589,10.0,5.0,51.9,6.5,27.9,12.512298300000001,19.8,37.9,25.4,15.5,7.2,60.1,33.1
3719,2018,2018-08-20 00:00:00,Güeñes,Common Wasp,Urban Environment,4.0,50.0,"492354,4873","4783994,952",Nest Terminated,2018-08-21 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,8,2017,3025.0,AGO,2017.0,Sodupe,C0C3_Sodupe_2017_AGO,C0C3_Sodupe_2017_AGO,0.0,77.7,0.774537625,0.337392564,0.19829756899999998,12.0,9.0,52.0,4.5,13.8,12.51309452,19.8,38.5,26.3,15.2,6.7,53.3,33.5
3720,2018,2018-02-07 00:00:00,Güeñes,Common Wasp,Urban Environment,7.0,35.0,"495928,2362","4783141,494",Nest Terminated,2018-02-07 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,2,2017,571.0,FEB,2017.0,Sodupe,C0C3_Sodupe_2017_FEB,C0C3_Sodupe_2017_FEB,0.0,76.2,0.926684425,0.326046465,0.203674574,13.0,9.0,73.0,1.9,19.8,12.64386284,10.2,21.3,16.2,5.2,7.3,90.4,39.9
3721,2018,2018-06-27 00:00:00,Güeñes,Vespa Velutina,Urban Environment,12.0,30.0,"491869,0407","4784291,802",Nest Terminated,2018-06-28 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,6,2017,2207.0,JUN,2017.0,Sodupe,C0C3_Sodupe_2017_JUN,C0C3_Sodupe_2017_JUN,0.0,78.9,0.8349668,0.334287603,0.191281653,16.0,11.0,68.5,3.3,16.1,12.53548111,19.3,38.8,25.0,15.0,7.1,60.5,33.9
3722,2018,2018-06-21 00:00:00,Güeñes,Vespa Velutina,Urban Environment,10.0,30.0,"492300,3155","4784458,472",Nest Terminated,2018-06-21 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,6,2017,2207.0,JUN,2017.0,Sodupe,C0C3_Sodupe_2017_JUN,C0C3_Sodupe_2017_JUN,0.0,78.9,0.8349668,0.334287603,0.191281653,16.0,11.0,68.5,3.3,16.1,12.53548111,19.3,38.8,25.0,15.0,7.1,60.5,33.9
3723,2018,2018-06-15 00:00:00,Güeñes,Vespa Velutina,Urban Environment,20.0,40.0,"492266,2868","4784244,204",Nest Terminated,2018-06-19 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,6,2017,2207.0,JUN,2017.0,Sodupe,C0C3_Sodupe_2017_JUN,C0C3_Sodupe_2017_JUN,0.0,78.9,0.8349668,0.334287603,0.191281653,16.0,11.0,68.5,3.3,16.1,12.53548111,19.3,38.8,25.0,15.0,7.1,60.5,33.9
3724,2018,2018-12-09 00:00:00,Güeñes,Vespa Velutina,Natural Environment,2.0,15.0,"498529,4975","4786636,388",Nest Terminated,2018-09-13 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,12,2017,4661.0,DIC,2017.0,Sodupe,C0C3_Sodupe_2017_DIC,C0C3_Sodupe_2017_DIC,1.0,88.1,1.051321143,0.34495939,0.18795082800000001,23.0,22.0,280.6,2.2,47.0,12.64373636,7.7,21.0,12.6,4.4,5.0,67.7,30.0
3725,2018,2018-12-09 00:00:00,Güeñes,Vespa Velutina,Urban Environment,1.0,15.0,"493693,6107","4784648,238",Nest Terminated,2018-09-13 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,12,2017,4661.0,DIC,2017.0,Sodupe,C0C3_Sodupe_2017_DIC,C0C3_Sodupe_2017_DIC,1.0,88.1,1.051321143,0.34495939,0.18795082800000001,23.0,22.0,280.6,2.2,47.0,12.64373636,7.7,21.0,12.6,4.4,5.0,67.7,30.0
3727,2018,2018-04-09 00:00:00,Güeñes,Vespa Velutina,Urban Environment,12.0,40.0,"496203,6634","4783118,485",Nest Terminated,2018-05-09 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,4,2017,1389.0,ABR,2017.0,Sodupe,C0C3_Sodupe_2017_ABR,C0C3_Sodupe_2017_ABR,0.0,74.3,0.9067564570000001,0.323692666,0.19883145800000002,9.0,7.0,56.4,1.5,16.3,12.61965628,11.8,29.1,18.7,5.6,7.2,52.9,36.4
3728,2018,2018-03-09 00:00:00,Güeñes,Vespa Velutina,Natural Environment,9.0,5.0,"497744,6337","4786024,273",Nest Terminated,2018-05-09 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,3,2017,980.0,MAR,2017.0,Sodupe,C0C3_Sodupe_2017_MAR,C0C3_Sodupe_2017_MAR,1.0,76.3,0.9099317790000001,0.319404902,0.194321697,14.0,10.0,97.0,2.4,37.4,12.60771352,11.3,26.9,17.7,6.0,6.3,52.9,34.2
3729,2018,2018-03-09 00:00:00,Güeñes,Vespa Velutina,Natural Environment,12.0,10.0,"496592,8466","4784129,127",Nest Terminated,2018-09-18 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,3,2017,980.0,MAR,2017.0,Sodupe,C0C3_Sodupe_2017_MAR,C0C3_Sodupe_2017_MAR,1.0,76.3,0.9099317790000001,0.319404902,0.194321697,14.0,10.0,97.0,2.4,37.4,12.60771352,11.3,26.9,17.7,6.0,6.3,52.9,34.2
3730,2018,2018-08-30 00:00:00,Güeñes,Vespa Velutina,Urban Environment,1.0,30.0,"492281,4936","4784598,199",Nest Terminated,2018-03-09 00:00:00,48045.0,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,8,2017,3025.0,AGO,2017.0,Sodupe,C0C3_Sodupe_2017_AGO,C0C3_Sodupe_2017_AGO,0.0,77.7,0.774537625,0.337392564,0.19829756899999998,12.0,9.0,52.0,4.5,13.8,12.51309452,19.8,38.5,26.3,15.2,6.7,53.3,33.5
