waspbust_id,year_x,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,year_cat,month_cat,population
4246,2019,2019-10-14 00:00:00,Leioa,Vespa Velutina,Natural Environment,4.0,40.0,"501179,924","4796956,85",Nest Terminated,2019-10-14 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,10,2018,3945.0,OCT,Punta Galea,0.0,84.7,0.879383302,0.31568460600000003,0.190335033,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1,2019,Oct,31495.0
4247,2019,2019-10-31 00:00:00,Leioa,Vespa Velutina,Natural Environment,5.0,30.0,"501635,5908","4796871,874",Nest Terminated,2019-10-31 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,10,2018,3945.0,OCT,Punta Galea,0.0,84.7,0.879383302,0.31568460600000003,0.190335033,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1,2019,Oct,31495.0
4248,2018,2018-12-17 00:00:00,Leioa,Vespa Velutina,Natural Environment,8.0,50.0,,,Nest Terminated,2018-12-17 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,12,2017,4659.0,DIC,Punta Galea,0.0,75.4,1.056239135,0.261852191,0.17964251899999994,23.0,21.0,220.9,3.0,33.4,3.6,10.2,19.9,13.3,7.3,23.4,145.1,66.8,2018,Dec,31197.0
4249,2018,2018-11-14 00:00:00,Leioa,Vespa Velutina,Natural Environment,15.0,20.0,,,Nest Terminated,2018-11-15 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,11,2017,4250.0,NOV,Punta Galea,0.0,71.2,1.029373967,0.315901544,0.166973151,17.0,15.0,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22.0,99.0,59.0,2018,Nov,31197.0
4250,2018,2018-06-11 00:00:00,Leioa,Vespa Velutina,Natural Environment,0.0,1.0,"502704,6489","4797066,891",Nest Terminated,2018-07-11 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,6,2017,2205.0,JUN,Punta Galea,0.0,86.4,0.859047445,0.34328050200000004,0.17530801,15.0,13.0,63.9,3.1,13.9,17.5,19.8,32.0,22.7,17.3,15.1,97.9,47.3,2018,Jun,31197.0
5251,2018,2018-05-22 00:00:00,Mungia,Vespa Velutina,Urban Environment,18.0,30.0,"511553,5674","4796336,804",Nest Terminated,2018-05-25 00:00:00,48069.0,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,5,2017,1788.0,MAY,Mungia,0.0,76.0,1.432,0.419,0.198979555,16.0,10.0,59.7,2.3,19.7,20.6,17.9,35.4,23.8,12.5,6.8,59.0,34.6,2018,May,17384.0
5252,2018,2018-05-22 00:00:00,Mungia,Vespa Velutina,Urban Environment,7.0,30.0,"510768,6208","4799360,804",Nest Terminated,2018-05-22 00:00:00,48069.0,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,5,2017,1788.0,MAY,Mungia,0.0,76.0,1.432,0.419,0.198979555,16.0,10.0,59.7,2.3,19.7,20.6,17.9,35.4,23.8,12.5,6.8,59.0,34.6,2018,May,17384.0
5254,2018,2018-05-16 00:00:00,Mungia,Vespa Velutina,Urban Environment,17.0,40.0,"511981,9469","4799116,549",Nest Terminated,2018-05-16 00:00:00,48069.0,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,5,2017,1788.0,MAY,Mungia,0.0,76.0,1.432,0.419,0.198979555,16.0,10.0,59.7,2.3,19.7,20.6,17.9,35.4,23.8,12.5,6.8,59.0,34.6,2018,May,17384.0
5255,2018,2018-11-05 00:00:00,Mungia,Vespa Velutina,Urban Environment,20.0,40.0,"514078,9722","4799578,457",Nest Terminated,2018-05-15 00:00:00,48069.0,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,11,2017,4242.0,NOV,Mungia,0.0,97.9,4.262,0.799,0.256180317,17.0,15.0,200.5,3.4,37.6,5.8,11.1,24.0,16.5,6.7,6.5,57.6,32.7,2018,Nov,17384.0
5256,2018,2018-11-05 00:00:00,Mungia,Vespa Velutina,Urban Environment,30.0,80.0,"512412,5762","4800506,879",Nest Terminated,2018-05-14 00:00:00,48069.0,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,11,2017,4242.0,NOV,Mungia,0.0,97.9,4.262,0.799,0.256180317,17.0,15.0,200.5,3.4,37.6,5.8,11.1,24.0,16.5,6.7,6.5,57.6,32.7,2018,Nov,17384.0
5257,2018,2018-11-05 00:00:00,Mungia,Vespa Velutina,,20.0,30.0,"512186,3795","4800608,188",Cannot Terminate,2018-05-13 00:00:00,48069.0,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,11,2017,4242.0,NOV,Mungia,0.0,97.9,4.262,0.799,0.256180317,17.0,15.0,200.5,3.4,37.6,5.8,11.1,24.0,16.5,6.7,6.5,57.6,32.7,2018,Nov,17384.0
5258,2018,2018-11-05 00:00:00,Mungia,Vespa Velutina,Urban Environment,14.0,80.0,"512158,576","4800597,742",Nest Terminated,2018-05-14 00:00:00,48069.0,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,11,2017,4242.0,NOV,Mungia,0.0,97.9,4.262,0.799,0.256180317,17.0,15.0,200.5,3.4,37.6,5.8,11.1,24.0,16.5,6.7,6.5,57.6,32.7,2018,Nov,17384.0
4260,2018,2018-08-17 00:00:00,Leioa,Vespa Velutina,Urban Environment,18.0,10.0,,,Nest Terminated,2018-08-17 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4261,2018,2018-08-16 00:00:00,Leioa,Vespa Velutina,Urban Environment,10.0,50.0,"502158,6214","4796611,01",Nest Terminated,2018-08-16 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4262,2018,2018-08-16 00:00:00,Leioa,Vespa Velutina,Urban Environment,9.0,40.0,"499877,5703","4796723,58",Nest Terminated,2018-08-16 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4264,2018,2018-07-08 00:00:00,Leioa,Vespa Velutina,Urban Environment,2.0,10.0,"499927,8762","4797554,151",Nest Terminated,2018-08-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4265,2018,2018-08-31 00:00:00,Leioa,Vespa Velutina,Urban Environment,10.0,20.0,"500800,481","4798634,837",Nest Terminated,2018-03-09 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4266,2018,2018-08-31 00:00:00,Leioa,Vespa Velutina,Natural Environment,1.0,1.0,,,Nest Terminated,2018-08-31 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4267,2018,2018-06-08 00:00:00,Leioa,Vespa Velutina,Urban Environment,10.0,10.0,"500272,1904","4797777,568",Nest Terminated,2018-06-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,6,2017,2205.0,JUN,Punta Galea,0.0,86.4,0.859047445,0.34328050200000004,0.17530801,15.0,13.0,63.9,3.1,13.9,17.5,19.8,32.0,22.7,17.3,15.1,97.9,47.3,2018,Jun,31197.0
4269,2018,2018-07-29 00:00:00,Leioa,Vespa Velutina,Natural Environment,9.0,30.0,,,Nest Terminated,2018-07-29 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4270,2018,2018-07-25 00:00:00,Leioa,Vespa Velutina,Urban Environment,20.0,60.0,"501089,7888","4797274,473",Nest Terminated,2018-07-26 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4271,2018,2018-07-22 00:00:00,Leioa,Vespa Velutina,Urban Environment,4.0,2.0,"499891,8583","4796701,98",Nest Terminated,2018-07-22 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4272,2018,2018-07-20 00:00:00,Leioa,Vespa Velutina,Natural Environment,8.0,35.0,"499817,2392","4797497,107",Nest Terminated,2018-07-21 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4273,2018,2018-07-19 00:00:00,Leioa,Vespa Velutina,Urban Environment,18.0,1.0,,,Nest Terminated,2018-07-24 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4275,2018,2018-08-29 00:00:00,Leioa,Vespa Velutina,Natural Environment,12.0,30.0,"501228,8682","4797525,502",Nest Terminated,2018-08-29 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4277,2018,2018-06-25 00:00:00,Leioa,Vespa Velutina,Urban Environment,3.0,20.0,"502490,8772","4797591,403",Nest Terminated,2018-06-25 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,6,2017,2205.0,JUN,Punta Galea,0.0,86.4,0.859047445,0.34328050200000004,0.17530801,15.0,13.0,63.9,3.1,13.9,17.5,19.8,32.0,22.7,17.3,15.1,97.9,47.3,2018,Jun,31197.0
4278,2018,2018-06-13 00:00:00,Leioa,Vespa Velutina,Urban Environment,20.0,21.0,"499574,9951","4797353,294",Nest Terminated,2018-06-14 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,6,2017,2205.0,JUN,Punta Galea,0.0,86.4,0.859047445,0.34328050200000004,0.17530801,15.0,13.0,63.9,3.1,13.9,17.5,19.8,32.0,22.7,17.3,15.1,97.9,47.3,2018,Jun,31197.0
4279,2018,2018-05-28 00:00:00,Leioa,Vespa Velutina,Urban Environment,100.0,40.0,"499808,8565","4797134,449",Nest Terminated,2018-05-28 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,5,2017,1796.0,MAY,Punta Galea,0.0,80.6,0.87741511,0.35806789200000005,0.168136134,17.0,8.0,71.4,4.5,31.6,20.8,17.4,32.0,21.3,14.4,15.2,102.2,46.1,2018,May,31197.0
4280,2018,2018-04-25 00:00:00,Leioa,Vespa Velutina,Urban Environment,10.0,50.0,"500725,769","4796794,684",Nest Terminated,2018-04-26 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,4,2017,1387.0,ABR,Punta Galea,0.0,77.2,0.870697807,0.305709693,0.182315703,7.0,7.0,41.7,1.7,13.4,18.4,13.5,24.9,16.5,10.0,16.3,95.8,44.3,2018,Apr,31197.0
4281,2018,2018-04-23 00:00:00,Leioa,Vespa Velutina,Urban Environment,15.0,30.0,"501911,9475","4798290,882",Nest Terminated,2018-04-23 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,4,2017,1387.0,ABR,Punta Galea,0.0,77.2,0.870697807,0.305709693,0.182315703,7.0,7.0,41.7,1.7,13.4,18.4,13.5,24.9,16.5,10.0,16.3,95.8,44.3,2018,Apr,31197.0
4282,2018,2018-08-28 00:00:00,Leioa,Vespa Velutina,Natural Environment,1.0,40.0,"501132,2971","4797099,218",Nest Terminated,2018-08-30 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4283,2018,2018-08-23 00:00:00,Leioa,Vespa Velutina,Natural Environment,2.0,20.0,,,Nest Terminated,2018-08-23 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4284,2018,2018-08-20 00:00:00,Leioa,Vespa Velutina,Natural Environment,5.0,5.0,,,Nest Terminated,2018-08-21 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4285,2018,2018-08-14 00:00:00,Leioa,Vespa Velutina,Natural Environment,1.0,30.0,"499927,8762","4797554,151",Nest Terminated,2018-08-16 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4286,2018,2018-08-13 00:00:00,Leioa,Vespa Velutina,Natural Environment,0.0,10.0,"500524,0185","4796902,438",Nest Terminated,2018-08-16 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,31197.0
4287,2018,2018-09-08 00:00:00,Leioa,Vespa Velutina,Urban Environment,2.0,1.0,"500861,5924","4797825,454",Nest Terminated,2018-08-16 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,9,2017,3432.0,SET,Punta Galea,0.0,79.4,0.8760076459999999,0.371895746,0.198964931,19.0,14.0,115.6,3.6,24.0,14.0,17.9,29.8,21.1,14.9,15.4,84.2,43.4,2018,Sep,31197.0
4288,2018,2018-07-08 00:00:00,Leioa,Vespa Velutina,Natural Environment,2.0,28.0,,,Nest Terminated,2018-07-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4289,2018,2018-07-08 00:00:00,Leioa,Vespa Velutina,Urban Environment,1.0,10.0,"502742,1753","4797458,195",Nest Terminated,2018-07-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4290,2018,2018-04-08 00:00:00,Leioa,Vespa Velutina,Urban Environment,1.0,30.0,"500851,9721","4797946,202",Nest Terminated,2018-06-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,4,2017,1387.0,ABR,Punta Galea,0.0,77.2,0.870697807,0.305709693,0.182315703,7.0,7.0,41.7,1.7,13.4,18.4,13.5,24.9,16.5,10.0,16.3,95.8,44.3,2018,Apr,31197.0
4291,2018,2018-03-08 00:00:00,Leioa,Vespa Velutina,Urban Environment,4.0,30.0,"499877,5703","4796723,58",Nest Terminated,2018-06-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,3,2017,978.0,MAR,Punta Galea,0.0,73.5,0.8881142540000001,0.323510017,0.189161164,10.0,9.0,62.0,1.4,30.6,11.4,13.5,26.0,16.8,10.3,18.2,98.6,52.2,2018,Mar,31197.0
4292,2018,2018-02-08 00:00:00,Leioa,Vespa Velutina,Urban Environment,1.0,15.0,"500257,2676","4797785,06",Nest Terminated,2018-06-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,2,2017,569.0,FEB,Punta Galea,0.0,70.9,0.979617611,0.320442908,0.18227514,14.0,9.0,69.5,2.5,17.1,8.4,12.4,20.1,15.8,9.2,21.1,131.0,63.8,2018,Feb,31197.0
4293,2018,2018-01-08 00:00:00,Leioa,Vespa Velutina,Urban Environment,5.0,40.0,"501903,2122","4798329,038",Nest Terminated,2018-03-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,1,2017,160.0,ENE,Punta Galea,2.0,71.3,1.087003209,0.338207926,0.182314765,9.0,8.0,94.4,1.9,34.0,5.3,8.5,19.4,11.6,5.4,24.1,105.8,55.3,2018,Jan,31197.0
4294,2018,2018-01-08 00:00:00,Leioa,Vespa Velutina,Urban Environment,25.0,60.0,"501186,1408","4798033,371",Nest Terminated,2018-06-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,1,2017,160.0,ENE,Punta Galea,2.0,71.3,1.087003209,0.338207926,0.182314765,9.0,8.0,94.4,1.9,34.0,5.3,8.5,19.4,11.6,5.4,24.1,105.8,55.3,2018,Jan,31197.0
4295,2018,2018-07-30 00:00:00,Leioa,Vespa Velutina,Urban Environment,2.0,30.0,"502531,3943","4797705,24",Nest Terminated,2018-03-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4296,2018,2018-07-30 00:00:00,Leioa,Vespa Velutina,Urban Environment,3.0,17.0,"502284,1803","4796459,4",Nest Terminated,2018-01-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4297,2018,2018-07-30 00:00:00,Leioa,Vespa Velutina,Urban Environment,12.0,30.0,"502231,6193","4796655,981",Nest Terminated,2018-01-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4298,2018,2018-07-30 00:00:00,Leioa,Vespa Velutina,Natural Environment,25.0,30.0,"500735,6584","4797880,742",Nest Terminated,2018-03-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4299,2018,2018-07-29 00:00:00,Leioa,Vespa Velutina,Urban Environment,4.0,40.0,"499934,7162","4797280,649",Nest Terminated,2018-03-08 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4300,2018,2018-07-26 00:00:00,Leioa,Vespa Velutina,Natural Environment,5.0,30.0,,,Nest Terminated,2018-07-30 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4301,2018,2018-07-26 00:00:00,Leioa,Vespa Velutina,Natural Environment,3.0,10.0,,,Nest Terminated,2018-07-30 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4302,2018,2018-07-26 00:00:00,Leioa,Vespa Velutina,Natural Environment,1.0,1.0,"502778,3856","4797813,386",Nest Terminated,2018-07-26 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4303,2018,2018-07-25 00:00:00,Leioa,Vespa Velutina,Urban Environment,40.0,100.0,,,Nest Terminated,2018-07-26 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4304,2018,2018-07-25 00:00:00,Leioa,Vespa Velutina,Urban Environment,12.0,50.0,"501996,6356","4796503,931",Nest Terminated,2018-07-26 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4305,2018,2018-07-24 00:00:00,Leioa,Vespa Velutina,Urban Environment,5.0,27.0,,,Nest Terminated,2018-07-26 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4306,2018,2018-07-24 00:00:00,Leioa,Vespa Velutina,Natural Environment,15.0,69.0,,,Nest Terminated,2018-07-26 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4307,2018,2018-07-24 00:00:00,Leioa,Vespa Velutina,Urban Environment,20.0,60.0,,,Nest Terminated,2018-07-26 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4308,2018,2018-07-23 00:00:00,Leioa,Vespa Velutina,Urban Environment,7.0,30.0,,,Nest Terminated,2018-07-30 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4309,2018,2018-07-23 00:00:00,Leioa,Vespa Velutina,Urban Environment,15.0,30.0,"502433,0398","4797893,948",Nest Terminated,2018-07-26 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
4310,2018,2018-07-21 00:00:00,Leioa,Vespa Velutina,Urban Environment,15.0,35.0,,,Nest Terminated,2018-07-24 00:00:00,48054.0,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,31197.0
